Index,YearMonth,Close_last,Stock_monthly_pct,GPRD_mean,GPRD_ACT_mean,GPRD_THREAT_mean,GPRD_monthly_pct,GPRD_ACT_monthly_pct,GPRD_THREAT_monthly_pct,gpr_lag1,stock_lag1,gpr_lag2,stock_lag2,gpr_lag3,stock_lag3,stock_vol6,gprd_zscore,gpr_spike,stock_down,gpr_up_next,cluster
GSPTSE,2008-03,13350.09961,-1.7124768019248449,78.19353657384073,84.13256103761735,72.61432629246866,-4.221155249228914,-4.881910142227531,-0.2607951809928011,1.0531282092792749,3.250454976980599,-14.642856634877798,-4.9012876297794605,6.2146853340762975,1.0519318589427673,4.227776444175428,-0.479724589993553,0,1,0,2
GSPTSE,2008-04,13937.0,4.3962248009024485,71.86557184855143,70.36499150594075,69.58370641072591,-8.092695384500992,-16.364139355654284,-4.173583969554883,-4.221155249228914,-1.7124768019248449,1.0531282092792749,3.250454976980599,-14.642856634877798,-4.9012876297794605,4.377278744558411,-0.6060589899293325,0,0,1,2
GSPTSE,2008-05,14714.7002,5.580111932266618,73.08874597857076,75.19145030360067,71.38500275150422,1.7020307479039154,6.85917626701118,2.588675472596913,-8.092695384500992,4.3962248009024485,-4.221155249228914,-1.7124768019248449,1.0531282092792749,3.250454976980599,3.9824546199695896,-0.5816389786869506,0,0,1,2
GSPTSE,2008-06,14467.0,-1.683351999247662,86.7860169728597,80.27725048065186,87.26098276774088,18.740602004999385,6.763801145630577,22.23993752791742,1.7020307479039154,5.580111932266618,-8.092695384500992,4.3962248009024485,-4.221155249228914,-1.7124768019248449,4.165776934850947,-0.3081803570063219,0,1,1,2
GSPTSE,2008-07,13592.90039,-6.042023985622446,89.47498493809854,87.2099857945596,84.52966382426601,3.0983884950956497,8.635989987697258,-3.130057508915207,18.740602004999385,-1.683351999247662,1.7020307479039154,5.580111932266618,-8.092695384500992,4.3962248009024485,4.492427572406526,-0.2544965630721747,0,1,0,2
GSPTSE,2008-08,13771.29981,1.3124455773342092,88.47457368912235,105.41860654277188,75.39880838701802,-1.1180904357439236,20.879054826480868,-10.801954040927797,3.0983884950956497,-6.042023985622446,18.740602004999385,-1.683351999247662,1.7020307479039154,5.580111932266618,4.333319043101742,-0.2744692336408515,0,0,1,2
GSPTSE,2008-09,11752.90039,-14.65656436100784,89.21801058451335,95.21897468566894,82.42706019083658,0.8402831055205118,-9.675362055715087,9.321436179392803,-1.1180904357439236,1.3124455773342092,3.0983884950956497,-6.042023985622446,18.740602004999385,-1.683351999247662,7.560844783511495,-0.2596269173279952,0,1,0,2
GSPTSE,2008-10,9762.799805,-16.199297081301566,64.97080649099043,76.1353960960142,53.63574997071297,-27.17747676132537,-20.041781223387755,-34.929439620272106,0.8402831055205118,-14.65656436100784,-1.1180904357439236,1.3124455773342092,3.0983884950956497,-6.042023985622446,8.927887781113034,-0.7437092585321883,0,1,1,2
GSPTSE,2008-11,9270.599609,-5.041588538442843,79.13092206319173,96.24985440572102,67.7355552037557,21.79458180831557,26.41932575531689,26.28807323611904,-27.17747676132537,-16.932846522661627,0.8402831055205118,-14.65656436100784,-1.1180904357439236,1.3124455773342092,7.200269122920284,-0.4610101946947942,0,1,1,2
GSPTSE,2008-12,8987.700195,-3.051576229496089,94.08670757662864,107.55399310204292,87.6594942154423,18.90005212057766,11.744577450134797,29.414299405612443,21.79458180831557,-5.041588538442843,-27.17747676132537,-16.932846522661627,0.8402831055205118,-14.65656436100784,7.0107712162557165,-0.1624260099794005,0,1,0,2
GSPTSE,2009-01,8694.900391,-3.2577833889351315,86.23219754618984,91.03520405677055,87.53845571702526,-8.348161215059768,-15.358601358110413,-0.1380780250905378,18.90005212057766,-3.051576229496089,21.79458180831557,-5.041588538442843,-27.17747676132537,-16.932846522661627,7.208157954563814,-0.3192370629107492,0,1,0,2
GSPTSE,2009-02,8123.0,-6.5774231478484495,67.12189470018659,63.14009993416922,65.29873490333557,-22.16144710421756,-30.64210643742353,-25.40565815506419,-8.348161215059768,-3.2577833889351315,18.90005212057766,-3.051576229496089,21.79458180831557,-5.041588538442843,6.024501502520055,-0.7007639435825536,0,1,1,2
GSPTSE,2009-03,8720.400391,7.354430518281418,72.05849173761183,73.33846209126133,69.22285332218293,7.35467474432232,16.151957579612763,6.0094861327044,-22.16144710421756,-6.5774231478484495,-8.348161215059768,-3.2577833889351315,18.90005212057766,-3.051576229496089,7.788586888698084,-0.6022074484814606,0,0,1,2
GSPTSE,2009-04,9324.799805,6.930867699879695,85.95789963404337,83.50890401204427,85.18863232930501,19.28906303929281,13.86781455565156,23.06431798298285,7.35467474432232,7.354430518281418,-22.16144710421756,-6.5774231478484495,-8.348161215059768,-3.2577833889351315,6.1403250525182775,-0.3247132726620728,0,0,1,2
GSPTSE,2009-05,10370.09961,11.209890044390058,91.18033575242563,93.24943800895444,89.41171313870338,6.075574369099579,11.664066379682492,4.957329040186531,19.28906303929281,6.930867699879695,7.35467474432232,7.354430518281418,-22.16144710421756,-6.5774231478484495,7.272945216740531,-0.2204501546042201,0,0,0,2
GSPTSE,2009-06,10374.90039,0.0462944444175938,81.25230356852214,73.67756567001342,81.75211544036866,-10.88834791183514,-20.988729537503048,-8.566660261226033,6.075574369099579,11.209890044390058,19.28906303929281,6.930867699879695,7.35467474432232,7.354430518281418,6.936129794879615,-0.4186579580523049,0,0,0,2
GSPTSE,2009-07,10787.2002,3.974012226636892,81.08385159892421,76.3114563111336,80.97563048331968,-0.2073196231979657,3.5748882542032234,-0.9498041156076996,-10.88834791183514,0.0462944444175938,6.075574369099579,11.209890044390058,19.28906303929281,6.930867699879695,6.311118741917592,-0.4220210106957725,0,0,0,2
GSPTSE,2009-08,10868.2002,0.7508899297150373,73.76000755063949,78.4546751206921,65.25164118120748,-9.03243235719934,2.808515147214941,-19.41817458939232,-0.2073196231979657,3.974012226636892,-10.88834791183514,0.0462944444175938,6.075574369099579,11.209890044390058,4.2771319062956845,-0.5682376037443344,0,0,1,2
GSPTSE,2009-09,11395.0,4.847166874971642,91.13029925028484,75.68046391805014,96.45980974833172,23.54974230136824,-3.536068689818938,47.82740786619817,-9.03243235719934,0.7508899297150373,-0.2073196231979657,3.974012226636892,-10.88834791183514,0.0462944444175938,4.12611695139035,-0.2214491063600006,0,0,0,2
GSPTSE,2009-10,10910.79981,-4.249233786748574,90.38770306494928,89.20428694448164,89.28504986916819,-0.8148729801666255,17.869635473000866,-7.4380821379212865,23.54974230136824,4.847166874971642,-9.03243235719934,0.7508899297150373,-0.2073196231979657,3.974012226636892,5.249014233457405,-0.2362746383504112,0,1,0,2
GSPTSE,2009-11,11447.2002,4.9162334507171,81.02965710957845,82.64781697591145,73.95016460418701,-10.353229076577463,-7.349949417398238,-17.175199305428855,-0.8148729801666255,-4.249233786748574,23.54974230136824,4.847166874971642,-9.03243235719934,0.7508899297150373,3.5901996801624283,-0.4231029744216385,0,0,1,2
GSPTSE,2009-12,11746.09961,2.6111136765127885,95.82213678667624,100.3492317199707,92.03632293208952,18.25563652218536,21.41788542245284,24.457225247174776,-10.353229076577463,4.9162334507171,-0.8148729801666255,-4.249233786748574,23.54974230136824,4.847166874971642,3.503532260289773,-0.1277791025770587,0,0,0,2
GSPTSE,2010-01,11094.29981,-5.549074345028471,93.6784295112856,102.653564453125,87.86365244465489,-2.237173316394569,2.296313278794848,-4.53372142052385,18.25563652218536,2.6111136765127885,-10.353229076577463,4.9162334507171,-0.8148729801666255,-4.249233786748574,4.517729839005559,-0.170577061167458,0,1,0,2
GSPTSE,2010-02,11629.59961,4.824998505245892,81.47286292484829,81.01815795898438,80.05752774647304,-13.029217772023904,-21.07613759872904,-8.88436171384852,-2.237173316394569,-5.549074345028471,18.25563652218536,2.6111136765127885,-10.353229076577463,4.9162334507171,4.84729779201624,-0.4142546095601225,0,0,0,2
GSPTSE,2010-03,12037.7002,3.509154258836955,72.72510971561555,67.32707777330953,73.52030064982753,-10.73701462694614,-16.898779891547267,-8.165661969162553,-13.029217772023904,4.824998505245892,-2.237173316394569,-5.549074345028471,18.25563652218536,2.6111136765127885,4.675536439180191,-0.5888987803877629,0,0,1,2
GSPTSE,2010-04,12210.7002,1.4371515914642918,88.62468554178874,79.6067726135254,92.83870468139648,21.86256698456273,18.238865024799743,26.2762854080008,-10.73701462694614,3.509154258836955,-13.029217772023904,4.824998505245892,-2.237173316394569,-5.549074345028471,3.909754735506511,-0.2714723315320161,0,0,0,2
GSPTSE,2010-05,11763.0,-3.6664580463616647,87.13836805282101,83.16650359861312,86.94786573225453,-1.6770919748616664,4.471643389400404,-6.345240349225156,21.86256698456273,1.4371515914642918,-10.73701462694614,3.509154258836955,-13.029217772023904,4.824998505245892,4.172330446293268,-0.3011458578922958,0,1,1,2
GSPTSE,2010-06,11294.40039,-3.983674317776076,96.34650853474936,69.67944971720378,111.88416697184245,10.567262949366471,-16.216930251753723,28.67960131002669,-1.6770919748616664,-3.6664580463616647,21.86256698456273,1.4371515914642918,-10.73701462694614,3.509154258836955,4.377363625660717,-0.1173103036801013,0,1,0,2
GSPTSE,2010-07,11713.40039,3.709802960155195,79.39271330064342,81.76249122619629,76.34224307152533,-17.59668875597209,17.340896861315503,-31.766714506854075,10.567262949366471,-3.983674317776076,-1.6770919748616664,-3.6664580463616647,21.86256698456273,1.4371515914642918,3.874756278344218,-0.4557836739527096,0,0,1,2
GSPTSE,2010-08,11913.90039,1.7117147311994207,81.61330942953786,84.75737048733619,74.11711311340332,2.79697724964445,3.662901186382084,-2.9146772070048788,-17.59668875597209,3.709802960155195,10.567262949366471,-3.983674317776076,-1.6770919748616664,-3.6664580463616647,3.4395864602145223,-0.4114506709063362,0,0,0,2
GSPTSE,2010-09,12368.7002,3.817388051873727,71.82437750498454,70.37432320912679,69.72902139027913,-11.994283766920088,-16.969671422685785,-5.920483865055792,2.79697724964445,1.7117147311994207,-17.59668875597209,3.709802960155195,10.567262949366471,-3.983674317776076,3.496197941980749,-0.6068814127621388,0,0,0,2
GSPTSE,2010-10,12676.2002,2.4861141027575417,65.55662228984218,74.25972569373346,63.16021014798072,-8.726501270000398,5.521051297446489,-9.4204839123329,-11.994283766920088,3.817388051873727,2.79697724964445,1.7117147311994207,-17.59668875597209,3.709802960155195,3.5774556472140326,-0.7320137623286357,0,0,1,2
GSPTSE,2010-11,12952.90039,2.182832281238367,95.60385462443034,80.85895284016927,102.02185897827148,45.83401536726808,8.886683979486731,61.52868829796508,-8.726501270000398,2.4861141027575417,-11.994283766920088,3.817388051873727,2.79697724964445,1.7117147311994207,2.886705867728837,-0.1321369881186469,1,0,1,2
GSPTSE,2010-12,13443.2002,3.78525114250492,97.89414264309792,94.39043466506466,98.9651261606524,2.3956021728043453,16.73467358851721,-2.9961547929352017,45.83401536726808,2.182832281238367,-8.726501270000398,2.4861141027575417,-11.994283766920088,3.817388051873727,0.9342789685813332,-0.0864126241122966,0,0,0,2
GSPTSE,2011-01,13552.0,0.809329611858356,78.83949353618007,77.48969244187877,77.08557048920662,-19.46454465246935,-17.9051429132163,-22.108349193561573,2.3956021728043453,3.78525114250492,45.83401536726808,2.182832281238367,-8.726501270000398,2.4861141027575417,1.1798951586133304,-0.4668284079248787,0,0,1,2
GSPTSE,2011-02,14136.5,4.313016528925617,88.93610232216972,84.70568302699498,89.67357962472099,12.806536842294957,9.312194122500305,16.329916293837265,-19.46454465246935,0.809329611858356,2.3956021728043453,3.78525114250492,45.83401536726808,2.182832281238367,1.317453129437806,-0.2652550636129752,0,0,1,2
GSPTSE,2011-03,14116.09961,-0.144310048456131,136.0791222356981,156.13775290212322,126.68266185637444,53.00774228080458,84.32972537670638,41.27088757528632,12.806536842294957,4.313016528925617,-19.46454465246935,0.809329611858356,2.3956021728043453,3.78525114250492,1.7018096859608485,0.6759298813874604,1,1,0,2
GSPTSE,2011-04,13944.79981,-1.2135065969543612,90.6722047805786,111.14294446309408,73.5580285390218,-33.36802641662523,-28.8173792710048,-41.93520450145128,53.00774228080458,-0.144310048456131,12.806536842294957,4.313016528925617,-19.46454465246935,0.809329611858356,2.193451173743243,-0.2305947151705158,0,1,1,2
GSPTSE,2011-05,13802.90039,-1.0175794700060248,104.47366776004914,120.63443325411887,96.0221432101342,15.221272067740331,8.53989323107822,30.539310415579468,-33.36802641662523,-1.2135065969543612,53.00774228080458,-0.144310048456131,12.806536842294957,4.313016528925617,2.4084241801244395,0.0449440432519357,0,1,0,2
GSPTSE,2011-06,13300.90039,-3.636916777025301,84.53678283691406,97.33198216756185,72.88245728810628,-19.08316741489856,-19.316583547476828,-24.098281030229863,15.221272067740331,-1.0175794700060248,-33.36802641662523,-1.2135065969543612,53.00774228080458,-0.144310048456131,2.6412563097118453,-0.3530851024048154,0,1,0,2
GSPTSE,2011-07,12945.59961,-2.6712535962386985,78.2851328695974,99.24549016644876,60.41787485922536,-7.395183206081024,1.9659601667134647,-17.102308144754364,-19.08316741489856,-3.636916777025301,15.221272067740331,-1.0175794700060248,-33.36802641662523,-1.2135065969543612,2.7680370229029703,-0.4778959193920065,0,1,1,2
GSPTSE,2011-08,12768.7002,-1.3664829388308264,86.39183038280856,111.57653574789724,62.886020106654016,10.35534745366633,12.424791857813933,4.085124233812376,-7.395183206081024,-2.6712535962386985,-19.08316741489856,-3.636916777025301,15.221272067740331,-1.0175794700060248,1.2589687118182562,-0.3160500794966862,0,1,0,2
GSPTSE,2011-09,11623.79981,-8.966459953378802,83.14460322062175,93.88602275848388,70.98976675669353,-3.758720179672215,-15.85504772202676,12.886404062931067,10.35534745366633,-1.3664829388308264,-7.395183206081024,-2.6712535962386985,-19.08316741489856,-3.636916777025301,3.025740265374079,-0.3808792169522968,0,1,0,2
GSPTSE,2011-10,12252.09961,5.405287515872992,75.16556069158739,90.5741471321352,63.65037210526005,-9.59658500968753,-3.527549180423029,-10.338665679221236,-3.758720179672215,-8.966459953378802,10.35534745366633,-1.3664829388308264,-7.395183206081024,-2.6712535962386985,4.644474501967627,-0.5401764939960677,0,0,1,2
GSPTSE,2011-11,12204.09961,-0.3917695866659687,83.25008093516031,70.99307772318522,95.16603965759278,10.75561755834511,-21.6188283621196,49.51372083137953,-9.59658500968753,5.405287515872992,-3.758720179672215,-8.966459953378802,10.35534745366633,-1.3664829388308264,4.678986217626956,-0.3787734113178923,0,1,1,2
GSPTSE,2011-12,11955.09961,-2.0402979978627056,84.81960911904612,77.63644483012538,86.84766141829952,1.885317306908374,9.357767433106437,-8.740910380659695,10.75561755834511,-0.3917695866659687,-9.59658500968753,5.405287515872992,-3.758720179672215,-8.966459953378802,4.607898136242219,-0.347438628350302,0,1,0,2
GSPTSE,2012-01,12452.2002,4.158063138045232,77.90155767625377,61.71806113950668,91.26849322165212,-8.156193496580155,-20.503751460347488,5.090329124764548,1.885317306908374,-2.0402979978627056,10.75561755834511,-0.3917695866659687,-9.59658500968753,5.405287515872992,5.12599577901686,-0.4855537910750859,0,0,1,2
GSPTSE,2012-02,12644.0,1.5402884383436175,91.4857845964103,77.98118065143454,103.34518873280491,17.437683308734808,26.350664962022897,13.232053126837195,-8.156193496580155,4.158063138045232,1.885317306908374,-2.0402979978627056,10.75561755834511,-0.3917695866659687,5.168719781298913,-0.2143520333138689,0,0,0,2
GSPTSE,2012-03,12392.2002,-1.991456817462833,88.0797755333685,86.14695296748992,86.66009946023264,-3.722992679209569,10.47146535592387,-16.145008274851524,17.437683308734808,1.5402884383436175,-8.156193496580155,4.158063138045232,1.885317306908374,-2.0402979978627056,3.1535373218528786,-0.2823511657103503,0,1,1,2
GSPTSE,2012-04,12292.7002,-0.8029244072412567,98.3707051595052,88.1813424428304,104.64068247477212,11.683646516830692,2.361533873529132,20.748398774675515,-3.722992679209569,-1.991456817462833,17.437683308734808,1.5402884383436175,-8.156193496580155,4.158063138045232,2.389633836037331,-0.0768983107183564,0,1,0,2
GSPTSE,2012-05,11513.2002,-6.341161724581879,77.68080416033345,69.08255398658014,79.93533497471964,-21.032583801878506,-21.65853674617435,-23.60969645434864,11.683646516830692,-0.8029244072412567,-3.722992679209569,-1.991456817462833,17.437683308734808,1.5402884383436175,3.567778908389607,-0.4899610158587595,0,1,0,2
GSPTSE,2012-06,11596.59961,0.7243807851095907,77.59097859064738,81.92765919367473,70.51085557937623,-0.115634191299907,18.59384817994694,-11.790129356840753,-21.032583801878506,-6.341161724581879,11.683646516830692,-0.8029244072412567,-3.722992679209569,-1.991456817462833,3.571584187754725,-0.4917543348701357,0,0,1,2
GSPTSE,2012-07,11664.7002,0.5872461953525976,81.20776933239353,89.00009404459307,77.46019707956621,4.661354718603983,8.632536216126097,9.8557044062058,-0.115634191299907,0.7243807851095907,-21.032583801878506,-6.341161724581879,11.683646516830692,-0.8029244072412567,2.8803587094544585,-0.4195470600372483,0,0,0,2
GSPTSE,2012-08,11949.29981,2.4398364734654843,74.8681123795048,78.25724669425718,70.49690803404778,-7.806712344159738,-12.070602245603512,-8.989505976038025,4.661354718603983,0.5872461953525976,-0.115634191299907,0.7243807851095907,-21.032583801878506,-6.341161724581879,3.0598013718056927,-0.5461148889856426,0,0,0,2
GSPTSE,2012-09,12317.5,3.081353684772936,68.97198734283447,65.10240313212077,68.31967938741049,-7.87534886252107,-16.80974493458861,-3.0884030340532886,-7.806712344159738,2.4398364734654843,4.661354718603983,0.5872461953525976,-0.115634191299907,0.7243807851095907,3.3810057592499776,-0.6638278426431106,0,0,1,2
GSPTSE,2012-10,12422.90039,0.8556962857722894,81.94055532640026,86.90206847652313,75.07558896464687,18.8026595770016,33.48519301224788,9.888672836016443,-7.87534886252107,3.081353684772936,-7.806712344159738,2.4398364734654843,4.661354718603983,0.5872461953525976,3.375118275872073,-0.404917383221224,0,0,0,2
GSPTSE,2012-11,12239.40039,-1.477110773163015,79.75129572550456,87.46022033691406,73.34758491516114,-2.6717656381202715,0.6422768412488677,-2.301685638855866,18.8026595770016,0.8556962857722894,-7.87534886252107,3.081353684772936,-7.806712344159738,2.4398364734654843,1.6000591687353547,-0.4486247694014081,0,1,0,2
GSPTSE,2012-12,12433.5,1.585858815098362,74.97084549934634,85.26028196273312,64.21883093926215,-5.994197564654025,-2.515358829084069,-12.44588214657365,-2.6717656381202715,-1.477110773163015,18.8026595770016,0.8556962857722894,-7.87534886252107,3.081353684772936,1.605229848816768,-0.5440638777028454,0,0,1,2
GSPTSE,2013-01,12685.2002,2.0243712550769954,90.2403597062634,109.75873522604664,83.89209476594002,20.367269576878645,28.73372301773727,30.63472744510833,-5.994197564654025,1.585858815098362,-2.6717656381202715,-1.477110773163015,18.8026595770016,0.8556962857722894,1.6065247664048732,-0.2392162689713456,0,0,0,2
GSPTSE,2013-02,12821.79981,1.0768423662718574,82.87265164511544,87.37166687420437,78.62591293879917,-8.164537558505069,-20.3966165478642,-6.277327848152503,20.367269576878645,2.0243712550769954,-5.994197564654025,1.585858815098362,-2.6717656381202715,-1.477110773163015,1.527621265863936,-0.3863085833591407,0,0,0,2
GSPTSE,2013-03,12749.90039,-0.5607591840883663,74.79130831072408,70.25588681620937,79.46081779849145,-9.751520162523589,-19.589622895300696,1.0618698447955044,-8.164537558505069,1.0768423662718574,20.367269576878645,2.0243712550769954,-5.994197564654025,1.585858815098362,1.3381893723767735,-0.5476482407603864,0,1,1,2
GSPTSE,2013-04,12456.5,-2.301197507630104,93.84421526590982,83.1100798924764,99.8020144144694,25.47476088535521,18.296250547507608,25.599027520157392,-9.751520162523589,-0.5607591840883663,-8.164537558505069,1.0768423662718574,20.367269576878645,2.0243712550769954,1.763193076934911,-0.1672672380667305,0,1,0,2
GSPTSE,2013-05,12650.40039,1.556620158150368,83.38529759068643,96.31220405332505,76.66901059304514,-11.144978564302331,15.885105847484285,-23.178894691799336,25.47476088535521,-2.301197507630104,-9.751520162523589,-0.5607591840883663,-8.164537558505069,1.0768423662718574,1.667310459226114,-0.3760738837796071,0,0,0,2
GSPTSE,2013-06,12129.09961,-4.120824352817198,82.57989651362101,85.31224797566732,78.08507897059123,-0.965878998260461,-11.421144584716792,1.8469892419278768,-11.144978564302331,1.556620158150368,25.47476088535521,-2.301197507630104,-9.751520162523589,-0.5607591840883663,2.4236745790021783,-0.3921532815316291,0,1,0,2
GSPTSE,2013-07,12486.59961,2.9474570371675,77.08005560598066,75.28471995938209,75.0804361527966,-6.660023976577866,-11.753913716053145,-3.847909046651865,-0.965878998260461,-4.120824352817198,-11.144978564302331,1.556620158150368,25.47476088535521,-2.301197507630104,2.628070662166905,-0.5019546364652614,0,0,1,2
GSPTSE,2013-08,12653.90039,1.3398425930628566,88.84743185966245,104.4280973249866,78.84740774093136,15.266434567502763,38.71087968624718,5.017247875956099,-6.660023976577866,2.9474570371675,-0.965878998260461,-4.120824352817198,-11.144978564302331,1.556620158150368,2.6563408727746336,-0.2670253215330478,0,0,1,2
GSPTSE,2013-09,12787.2002,1.0534286337937404,98.07846705118816,97.374010403951,98.14722569783528,10.38976028717007,-6.754970263494176,24.47742863064981,15.266434567502763,1.3398425930628566,-6.660023976577866,2.9474570371675,-0.965878998260461,-4.120824352817198,2.6927497763155483,-0.0827326868021949,0,0,0,2
GSPTSE,2013-10,13361.29981,4.48964277575008,73.56673326799947,80.33374651016727,65.35439909658125,-24.99196257869301,-17.499807005065403,-33.411873201809016,10.38976028717007,1.0534286337937404,15.266434567502763,1.3398425930628566,-6.660023976577866,2.9474570371675,2.910464391141618,-0.5720962204687234,0,0,1,2
GSPTSE,2013-11,13395.40039,0.2552190317178349,76.75024941762288,52.19944121042887,91.32140051523844,4.327385501849101,-35.02177667784688,39.73259914804351,-24.99196257869301,4.48964277575008,10.38976028717007,1.0534286337937404,15.266434567502763,1.3398425930628566,2.927998533297133,-0.508539038988046,0,0,0,2
GSPTSE,2013-12,13621.59961,1.688633511610904,70.2421502144106,68.61865160542149,68.88867827384702,-8.47958052592066,31.45476276039567,-24.564584111528333,4.327385501849101,0.2552190317178349,-24.99196257869301,4.48964277575008,10.38976028717007,1.0534286337937404,1.5205600959522654,-0.6384697265398416,0,0,1,2
GSPTSE,2014-01,13694.90039,0.5381216751238815,78.61989428920131,86.78251980197045,68.41249278283888,11.926947066993351,26.4707448654002,-0.6912391164121345,-8.47958052592066,1.688633511610904,4.327385501849101,0.2552190317178349,-24.99196257869301,4.48964277575008,1.5265072492651548,-0.4712125883522027,0,0,0,2
GSPTSE,2014-02,14209.59961,3.758327591603594,70.26414687292916,61.49816117967878,73.86041593551636,-10.628031863710918,-29.135312825656825,7.963345481315476,11.926947066993351,0.5381216751238815,-8.47958052592066,1.688633511610904,4.327385501849101,0.2552190317178349,1.7582099523100263,-0.6380305751262079,0,0,1,2
GSPTSE,2014-03,14335.29981,0.8846146510105735,119.53876396917528,75.00083989481772,150.81426780454575,70.12768145517792,21.956231627297345,104.18821894560378,-10.628031863710918,3.758327591603594,11.926947066993351,0.5381216751238815,-8.47958052592066,1.688633511610904,1.77694449758226,0.3457105570013821,1,0,0,2
GSPTSE,2014-04,14651.90039,2.2085382530970588,92.7823445002238,61.30099623998006,112.3606637954712,-22.3830484610423,-18.26625365002648,-25.49732500038402,70.12768145517792,0.8846146510105735,-10.628031863710918,3.758327591603594,11.926947066993351,0.5381216751238815,1.301730329959647,-0.1884669147109705,0,0,0,2
GSPTSE,2014-05,14604.2002,-0.3255563355628377,83.18502376925561,75.96359517497402,92.24833537686256,-10.343908404842097,23.91902225796312,-17.89979494533681,-22.3830484610423,2.2085382530970588,70.12768145517792,0.8846146510105735,-10.628031863710918,3.758327591603594,1.432761177481466,-0.3800722425176376,0,1,1,2
GSPTSE,2014-06,15146.0,3.709890254722748,98.1738182067871,105.45366484324136,96.13338797887168,18.01862133153733,38.82131908098889,4.211515130476329,-10.343908404842097,-0.3255563355628377,-22.3830484610423,2.2085382530970588,70.12768145517792,0.8846146510105735,1.7086705360436327,-0.0808290524507526,0,0,1,2
GSPTSE,2014-07,15330.7002,1.2194652053347357,136.12800659671908,115.96761592741936,161.79567853866084,38.660193810520525,9.970209285573103,68.30331473828896,18.01862133153733,3.709890254722748,-10.343908404842097,-0.3255563355628377,-22.3830484610423,2.2085382530970588,1.629171982073572,0.6769058312677037,0,0,0,2
GSPTSE,2014-08,15625.7002,1.9242434862825064,132.44592408211,107.58255644767516,154.0424594263877,-2.7048677246242936,-7.230518117223495,-4.791981579669047,38.660193810520525,1.2194652053347357,18.01862133153733,3.709890254722748,-10.343908404842097,-0.3255563355628377,1.3631848579560726,0.6033950414337895,0,0,0,2
GSPTSE,2014-09,14960.5,-4.257090507854489,130.56609942118328,121.00510635375976,142.43847586313885,-1.419314844118058,12.476511387431977,-7.53297734044166,-2.7048677246242936,1.9242434862825064,38.660193810520525,1.2194652053347357,18.01862133153733,3.709890254722748,2.7826331478324646,0.5658653567986086,0,1,0,2
GSPTSE,2014-10,14613.29981,-2.320779318873034,80.79179345407793,74.09397866649013,83.08987451368763,-38.12192153075063,-38.76789096000993,-41.66613058010812,-1.419314844118058,-4.257090507854489,-2.7048677246242936,1.9242434862825064,38.660193810520525,1.2194652053347357,2.917790378293132,-0.4278517939060605,0,1,1,2
GSPTSE,2014-11,14744.7002,0.8991835636608325,84.14203809102376,77.99142316182454,87.09242757161458,4.1467635433172,5.26013660688609,4.817136963262114,-38.12192153075063,-2.320779318873034,-1.419314844118058,-4.257090507854489,-2.7048677246242936,1.9242434862825064,2.933952672926225,-0.3609659681752187,0,0,1,2
GSPTSE,2014-12,14632.40039,-0.7616283035717375,85.45243663172567,94.30592924548732,80.33614915417087,1.5573648683008257,20.918333609340344,-7.757595701288888,4.1467635433172,0.8991835636608325,-38.12192153075063,-2.320779318873034,-1.419314844118058,-4.257090507854489,2.3780658103558943,-0.3348045686568722,0,1,1,2
GSPTSE,2015-01,14673.5,0.2808808459621392,108.33973257003292,146.6483586834323,81.6583960748488,26.783666844919374,55.50279802841731,1.645892832304474,1.5573648683008257,-0.7616283035717375,4.1467635433172,0.8991835636608325,-38.12192153075063,-2.320779318873034,2.266697126517397,0.1221279403002564,0,0,1,2
GSPTSE,2015-02,15234.29981,3.8218544314580822,112.50795323508126,110.6266494478498,116.82035664149691,3.8473610430540095,-24.56332246673284,43.05982269651534,26.783666844919374,0.2808808459621392,1.5573648683008257,-0.7616283035717375,4.1467635433172,0.8991835636608325,2.781086029434785,0.205344215892678,0,0,0,2
GSPTSE,2015-03,14902.40039,-2.178632586593421,103.47884836504537,80.65029876462874,119.2300068024666,-8.025303643352133,-27.09686213298193,2.062697144783177,3.8473610430540095,3.8218544314580822,26.783666844919374,0.2808808459621392,1.5573648683008257,-0.7616283035717375,2.2889010483591004,0.0250830110293626,0,1,0,2
GSPTSE,2015-04,15224.5,2.1613941483959787,99.56071904500324,92.08395849863687,107.84801419576009,-3.786405996924136,14.17683493941706,-9.546248391618018,-8.025303643352133,-2.178632586593421,3.8473610430540095,3.8218544314580822,26.783666844919374,0.2808808459621392,2.122252445179263,-0.0531403258581029,0,0,0,2
GSPTSE,2015-05,15014.09961,-1.381985549607545,74.41008684712071,71.70904147240424,75.1276002699329,-25.261601602650146,-22.12645650603112,-30.3393754347992,-3.786405996924136,2.1613941483959787,-8.025303643352133,-2.178632586593421,3.8473610430540095,3.8218544314580822,2.2788157787404675,-0.5552591214997333,0,1,1,2
GSPTSE,2015-06,14553.29981,-3.069113779510879,85.28621266682943,88.44556840260823,80.42666390736898,14.61646704169861,23.33949330035976,7.053417942802098,-25.261601602650146,-1.381985549607545,-3.786405996924136,2.1613941483959787,-8.025303643352133,-2.178632586593421,2.6612251268081706,-0.3381231403891369,0,1,1,2
