id,year,date_start,date_end,type_of_violence,number_of_sources,where_prec,event_clarity,date_prec,latitude,longitude,region,region_enc,country_id,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,total_deaths,lethality_ratio,conflict_duration_days,active_year,pre_return,pre_volatility,event_return,post_return,post_volatility,market_reaction,volatility_change,n_indices_tracked,market_direction_5d,severity_class
289133,2014,2014-07-25,2014-07-25,1,1,1,1,1,32.52013,36.48256,Middle East,4,652,0,1,0,0,1,1,1,1,1.0,0,True,0.0019551082250807,0.0065287448978754,-0.001555669157262,-0.0015559408232229,0.0094133206539627,-0.0035110490483037,0.0028845757560873,14,0,0
34817,2003,2003-02-25,2003-02-25,1,-1,1,1,1,8.220556,43.557222,Africa,0,530,0,0,0,0,0,21,0,0,-0.0,0,True,0.0009458231748584,0.015321614980121,-0.0125765075642574,-0.0004093909432618,0.012493479475813,-0.0013552141181203,-0.002828135504308,12,0,0
300266,2019,2019-08-17,2019-08-18,1,2,3,1,2,35.821369,64.765051,Asia,2,700,0,7,0,0,7,7,7,7,3.5,1,True,-0.0025323667623004,0.0121378975448625,,0.0009799596483029,0.0097091512830168,0.0035123264106033,-0.0024287462618457,14,1,2
326569,2012,2012-12-11,2012-12-11,1,2,1,1,1,34.50914,36.57975,Middle East,4,652,0,1,0,0,1,1,1,1,0.5,0,True,0.0024207423515163,0.0074929352868825,0.0027903170890875,0.0027473391391959,0.0092959507951068,0.0003265967876796,0.0018030155082243,14,1,0
26241,1990,1990-01-16,1990-01-16,1,-1,3,1,1,9.929167,45.191667,Africa,0,520,15,2,0,0,17,17,2,17,-17.0,0,True,-0.0019915432531672,0.0107919981771031,-0.0051517016293059,-0.0021112645162134,0.0084497173561878,-0.0001197212630461,-0.0023422808209153,6,0,2
421253,1994,1994-03-14,1994-03-14,1,2,1,1,1,44.816944,15.870833,Europe,3,346,0,1,0,0,1,1,1,1,0.5,0,True,8.512080482438852e-05,0.0125996090904361,0.0122131907677336,-0.0046015468945182,0.0128376485657714,-0.0046866676993426,0.0002380394753353,7,0,0
62972,2013,2013-09-26,2013-09-26,3,1,2,1,1,33.340582,44.400876,Middle East,4,645,0,0,15,0,15,15,15,15,15.0,0,True,0.0010634618846865,0.0080303862198453,-0.0020735053856745,-0.0005605767744739,0.0081725586190189,-0.0016240386591604,0.0001421723991735,14,0,2
215005,2015,2015-10-06,2015-10-06,1,1,2,1,1,36.287,37.0833,Middle East,4,652,0,0,1,0,1,1,1,1,1.0,0,True,-5.131132634073847e-06,0.0166023720123247,0.0036677255562733,0.0036323794011069,0.0117930739657171,0.003637510533741,-0.0048092980466076,14,1,0
382725,2013,2013-12-03,2013-12-03,1,1,2,1,1,33.13642,35.96367,Middle East,4,652,0,1,0,0,1,1,1,1,1.0,0,True,0.0004967442508829,0.006777178375727,-0.0058293111135959,6.709704381421425e-06,0.0075153157719493,-0.0004900345465014,0.0007381373962223,14,1,0
68112,2013,2013-12-13,2013-12-13,1,1,3,1,1,2.15,45.116667,Africa,0,520,0,0,0,0,0,2,0,0,0.0,0,True,-0.0022626381468965,0.0079771202251642,-0.000850469267606,0.0020737043749155,0.009647355708871,0.004336342521812,0.0016702354837067,14,1,0
513519,2004,2004-10-02,2004-10-02,3,1,2,1,1,5.044923,-75.514604,Americas,1,100,0,0,1,0,1,1,1,1,1.0,0,True,0.0006370504823797,0.0112116009472335,,0.0025974989041341,0.0097180022485996,0.0019604484217544,-0.0014935986986339,12,1,0
340056,2020,2020-04-29,2020-04-29,1,1,5,1,1,-4.686035,13.101517,Africa,0,540,0,0,0,0,0,5,0,0,0.0,0,True,0.0022658345715038,0.0171347169512127,0.0156781042087169,-0.0019863992286627,0.0184588564053069,-0.0042522338001666,0.0013241394540941,14,0,0
317093,2013,2013-07-07,2013-07-07,1,2,1,1,1,32.99115,36.060232,Middle East,4,652,0,0,3,0,3,3,3,3,1.5,0,True,0.0019195085788991,0.014499730635643,,0.0054757910111728,0.0132773710558503,0.0035562824322736,-0.0012223595797926,14,1,1
338531,2020,2020-03-05,2020-03-05,1,1,1,1,1,32.71099,36.02743,Middle East,4,652,1,0,0,0,1,1,1,1,1.0,0,True,-0.0064201340546977,0.0194663149359671,-0.0016512424215492,-0.0318417255614243,0.0393588129957079,-0.0254215915067265,0.0198924980597407,14,0,0
364261,2013,2013-08-01,2013-08-01,1,1,1,1,1,33.513364,36.291575,Middle East,4,652,0,1,0,0,1,1,1,1,1.0,0,True,-0.0008540756612226,0.0092913066702235,0.0111294999043554,-0.0011993975198994,0.0098816214792119,-0.0003453218586768,0.0005903148089883,14,0,0
287996,2014,2014-03-19,2014-03-19,2,2,2,1,1,35.761668,40.768923,Middle East,4,652,0,2,0,0,2,2,2,2,1.0,0,True,-0.000928182629645,0.0091872568050529,-0.0031747882502461,0.0016950021771686,0.0102062856226613,0.0026231848068136,0.0010190288176083,14,1,1
368159,2013,2013-09-02,2013-09-02,1,1,1,1,1,35.93062,36.63393,Middle East,4,652,0,1,0,0,1,1,1,1,1.0,0,True,-0.0012040702806007,0.0098823151409201,0.0108620425890448,0.0051286003712345,0.0109543613621304,0.0063326706518353,0.0010720462212103,14,1,0
384529,2007,2007-12-07,2007-12-07,2,1,3,1,1,25.89893,-109.08106,Americas,1,70,0,0,0,1,1,1,1,1,1.0,0,True,0.0057257017855416,0.0146977097054578,0.0016127976677174,-0.0043931915165385,0.0145894644468336,-0.0101188933020801,-0.0001082452586242,13,0,0
231041,2016,2016-10-15,2016-10-15,1,1,1,1,1,36.201241,37.161173,Middle East,4,652,0,0,0,2,2,2,2,2,2.0,0,True,-0.0006208844477195,0.007787723345743,,0.0018732257532983,0.0061701735887653,0.0024941102010178,-0.0016175497569777,14,1,1
17438,1991,1991-09-08,1991-09-08,2,-1,1,1,1,-26.267812,27.858492,Africa,0,560,1,0,0,1,2,2,2,2,-2.0,0,True,6.603560717598172e-05,0.0057275866325072,,-0.000616357861122,0.0073182449115803,-0.000682393468298,0.0015906582790731,7,0,1
92443,2000,2000-09-18,2000-09-18,1,-1,1,1,1,33.318773,74.836643,Asia,2,750,0,1,0,0,1,1,1,1,-1.0,0,True,-0.0039722925343555,0.0126290960556615,-0.0254928366352497,-0.00239010905684,0.0222126812753321,0.0015821834775155,0.0095835852196705,12,0,0
25650,2007,2007-11-11,2007-11-11,1,-1,1,1,1,3.116667,43.65,Africa,0,520,0,0,0,0,0,1,0,0,-0.0,0,True,-0.0042999226273374,0.0161886530857625,,-0.002343795515343,0.0192332074858033,0.0019561271119943,0.0030445544000407,13,0,0
201021,1993,1993-09-09,1993-09-09,1,-1,1,1,1,44.869444,15.2375,Europe,3,344,0,0,0,1,1,1,1,1,-1.0,0,True,-0.0007898813188162,0.0078529270948063,0.0017857403513897,-0.0012085290954235,0.007681612230077,-0.0004186477766073,-0.0001713148647292,7,0,0
359828,2012,2012-09-30,2012-09-30,1,1,1,1,1,35.590964,36.681375,Middle East,4,652,0,0,1,0,1,1,1,1,1.0,0,True,-0.0010735274820435,0.0096913326937807,,0.001646108709007,0.0077707907883214,0.0027196361910505,-0.0019205419054593,14,1,0
248626,2017,2017-09-27,2017-09-27,1,1,2,1,1,33.655357,69.786578,Asia,2,700,0,15,0,0,15,15,15,15,15.0,0,True,-0.0003005546281107,0.005010159597926,0.0023569501612134,0.0040208402530883,0.0049107943474575,0.0043213948811991,-9.936525046855443e-05,14,1,2
233441,2016,2016-08-06,2016-08-07,1,1,1,1,2,48.75,38.8,Europe,3,369,3,0,0,0,3,3,3,3,3.0,1,True,7.359687612937816e-05,0.0083231970338231,,0.0029320378972153,0.0069571799193,0.0028584410210859,-0.0013660171145231,14,1,1
323938,2019,2019-10-15,2019-10-15,2,1,1,1,1,20.67738,-103.43113,Americas,1,70,0,0,0,1,1,1,1,1,1.0,0,True,2.883777164747113e-05,0.010185629726785,0.0049974778687331,0.0008295602406379,0.0052562496896898,0.0008007224689904,-0.0049293800370952,14,1,0
194682,2015,2015-01-28,2015-01-28,1,3,2,1,1,33.3475,35.749167,Middle East,4,660,2,0,0,0,2,2,2,2,0.6666666666666666,0,False,0.0027471818820214,0.017443823706105,-0.004292691272639,0.0006047123305656,0.0101264784609817,-0.0021424695514557,-0.0073173452451233,14,1,1
232056,2016,2016-09-01,2016-09-27,1,2,4,1,4,34.3176,47.0869,Middle East,4,630,0,10,0,0,10,10,10,10,5.0,26,False,0.0001252160156115,0.0056659006894357,-0.0014418523039914,0.0019956704199916,0.0081748541729177,0.00187045440438,0.002508953483482,14,1,2
354346,2020,2020-06-11,2020-06-11,2,1,1,1,1,20.52353,-100.8157,Americas,1,70,0,0,0,2,2,2,2,2,2.0,0,True,0.0061716541087201,0.0121626223341165,-0.0282094252169132,0.0036342193279235,0.0162073820379844,-0.0025374347807966,0.0040447597038679,14,1,1
248463,2017,2017-09-04,2017-09-04,1,1,1,1,1,35.7333,64.0252,Asia,2,700,1,0,0,0,1,1,1,1,1.0,0,True,0.0016551449720139,0.005289623931367,-0.0047727336315749,0.0014266969949975,0.0056673542484188,-0.0002284479770163,0.0003777303170518,14,1,0
87462,2005,2005-09-24,2005-09-24,3,-1,1,1,1,33.070228,75.89542,Asia,2,750,0,0,1,0,1,1,1,1,-1.0,0,True,-0.0008577164180137,0.0082901666286139,,0.0040394570319412,0.0089917055455766,0.0048971734499549,0.0007015389169627,12,1,0
394729,2021,2021-04-26,2021-04-26,3,3,2,1,1,21.959283,96.1024,Asia,2,775,0,0,1,0,1,1,1,1,0.3333333333333333,0,True,0.0005573709960196,0.0091969844971464,0.0025594912881354,-0.001488726026916,0.0075584691868155,-0.0020460970229356,-0.0016385153103308,14,0,0
380014,2020,2020-05-19,2020-05-19,2,1,1,1,1,32.5027,-117.00371,Americas,1,70,0,0,0,1,1,1,1,1,1.0,0,True,0.0022212086593853,0.0144438356737859,0.0071164658117528,0.0026101941329349,0.0143146459225585,0.0003889854735496,-0.0001291897512274,14,1,0
426912,2003,2003-09-06,2003-09-06,1,1,2,1,1,33.603155,74.25793,Asia,2,750,2,0,1,0,3,3,3,3,3.0,0,True,0.0016685525207674,0.0091588333578659,,-0.0015670842913835,0.0099148268858543,-0.003235636812151,0.0007559935279883,12,0,1
300015,2019,2019-08-13,2019-08-21,1,1,4,2,4,3.0,46.0,Africa,0,520,4,0,0,0,4,3,4,4,4.0,8,True,-0.0043068143264236,0.0111301744981672,-0.0023491452237753,0.0015130577072186,0.011302558396442,0.0058198720336423,0.0001723838982748,14,1,1
33420,2002,2002-11-11,2002-11-11,3,-1,2,1,1,3.084547,32.845961,Africa,0,500,0,0,5,0,5,5,5,5,-5.0,0,True,0.0007771985486691,0.0183366630255543,-0.017813070239531,0.0043036189051609,0.0141663316810053,0.0035264203564917,-0.004170331344549,12,1,2
270615,2014,2014-01-25,2014-01-25,1,1,1,1,1,32.82944,36.15933,Middle East,4,652,2,2,0,0,4,4,4,4,4.0,0,True,-0.0002674707498666,0.0092501217401989,,-0.0035817375502254,0.010451221089631,-0.0033142668003588,0.0012010993494321,14,0,1
424577,2008,2008-07-12,2008-07-12,1,1,3,1,1,37.571442,43.16515,Middle East,4,640,1,0,0,0,1,1,1,1,1.0,0,True,-0.002512285291878,0.0182637167904151,,-0.0009366027427577,0.0207018805904375,0.0015756825491202,0.0024381638000223,13,0,0
424333,2015,2015-02-17,2015-02-17,1,3,2,1,1,48.333333,38.4,Europe,3,369,3,0,0,0,3,3,3,3,1.0,0,True,0.0027086573116671,0.008284959423762,0.00213546735002,0.0021502771591162,0.0076871251818845,-0.0005583801525508,-0.0005978342418775,14,1,1
383490,2021,2021-01-04,2021-01-05,1,2,1,1,2,13.82187,38.12643,Africa,0,530,0,0,2,500,502,502,502,502,251.0,1,True,0.0021625038864305,0.0093789518592606,0.0064011148361453,0.0056601091812921,0.009724802751135,0.0034976052948615,0.0003458508918744,14,1,2
392108,2014,2014-12-07,2014-12-07,3,1,3,1,1,36.309459,37.532774,Middle East,4,652,0,0,1,0,1,1,1,1,1.0,0,True,0.0033939133306037,0.0102920454789171,,-0.00585432923331,0.0155313861925724,-0.0092482425639137,0.0052393407136552,14,0,0
261724,2018,2018-03-27,2018-03-28,1,1,4,2,2,36.75,67.0,Asia,2,700,0,2,0,0,2,2,2,2,2.0,1,True,-0.0040742541115517,0.0103052347006953,0.0060265852551852,0.0004736131328807,0.0121042584201317,0.0045478672444324,0.0017990237194364,14,1,1
188476,2002,2002-05-06,2002-05-06,1,1,2,1,1,31.374167,34.399444,Middle East,4,666,0,2,0,0,2,2,2,2,2.0,0,True,-0.0030171085652964,0.01117986387768,-0.0116184999783241,0.0006235335178889,0.0171597924472929,0.0036406420831853,0.0059799285696128,12,1,1
66185,2013,2013-08-14,2013-08-14,1,1,2,1,1,34.666697,73.966538,Asia,2,750,0,2,0,0,2,2,2,2,2.0,0,True,0.0018816186275351,0.0098480321554106,0.0019360691973327,-0.0048823438319379,0.0093375908049846,-0.0067639624594731,-0.0005104413504259,14,0,1
5076,2007,2007-09-03,2007-09-03,1,1,5,1,1,36.766667,8.316667,Africa,0,615,5,0,0,0,5,5,5,5,5.0,0,True,0.0081837453953125,0.0152766282509034,0.0038874874128944,-0.0021623271568165,0.0124311129743592,-0.010346072552129,-0.0028455152765441,13,0,2
225123,2016,2016-03-05,2016-03-07,1,3,2,1,2,34.045025,70.604004,Asia,2,700,0,15,0,0,15,15,3,15,5.0,2,True,0.003345547067675,0.016245607965885,,0.0003568194681621,0.0105874161526629,-0.0029887275995129,-0.005658191813222,14,1,2
52307,2010,2010-01-05,2010-01-05,1,-1,2,1,1,34.571175,71.208107,Asia,2,770,2,0,0,0,2,4,2,2,-2.0,0,True,0.0038032022051111,0.0099202259140599,0.0027696872763853,-0.0006356675245475,0.0078896946640767,-0.0044388697296586,-0.0020305312499832,13,0,1
235290,2016,2016-11-27,2016-11-27,1,1,2,1,1,34.93996,36.97941,Middle East,4,652,2,0,0,0,2,2,2,2,2.0,0,True,0.001348942734396,0.0066054071890087,,-0.0017777363908774,0.0062526609513797,-0.0031266791252734,-0.000352746237629,14,0,1
103640,2002,2002-03-11,2002-03-11,1,-1,3,1,1,28.41667,83.16667,Asia,2,790,0,0,0,5,5,5,0,5,-5.0,0,True,0.0082066473714213,0.0136946928741036,0.0054653982043761,-0.0009446980081235,0.012289524158144,-0.0091513453795448,-0.0014051687159596,12,0,2
127701,2006,2006-07-29,2006-07-29,1,-1,3,1,1,32.920909,65.474153,Asia,2,700,0,20,0,0,20,20,20,20,-20.0,0,True,0.0026956181511655,0.0121626677427345,,-0.001785097829567,0.0092145217841085,-0.0044807159807326,-0.0029481459586259,12,0,2
14594,1991,1991-08-16,1991-08-16,2,-1,1,1,1,-29.866667,30.266667,Africa,0,560,0,1,0,0,1,1,1,1,-1.0,0,True,0.0003325335728996,0.0069382503744483,-0.005057994955008,-4.3268990777832274e-05,0.0338036231114572,-0.0003758025636774,0.0268653727370089,7,0,0
20532,1989,1989-09-09,1989-09-09,1,-1,4,1,1,-16.0,16.0,Africa,0,540,0,4,0,0,4,4,4,4,-4.0,0,True,0.0009225046647738,0.0051599976259186,,-0.0020098295700931,0.004627677092308,-0.0029323342348669,-0.0005323205336106,6,0,1
367018,2013,2013-08-17,2013-08-17,1,1,1,1,1,33.46397,36.32075,Middle East,4,652,0,0,1,0,1,1,1,1,1.0,0,True,-0.0003430022132404,0.0097728627077277,,-0.0007538008329063,0.0092224645646277,-0.0004107986196659,-0.0005503981431,14,0,0
171298,2011,2011-09-28,2011-09-28,1,-1,2,1,1,35.01368,69.399841,Asia,2,700,0,1,0,0,1,1,1,1,-1.0,0,True,-0.0002690615316657,0.0222753790444945,-0.0086253330763661,-0.0018214375442574,0.0229623998234309,-0.0015523760125916,0.0006870207789364,13,0,0
252159,2017,2017-05-02,2017-05-02,1,1,5,1,1,23.722301,97.626941,Asia,2,775,0,0,1,0,1,1,1,1,1.0,0,True,0.0013331636103127,0.0074626892130035,0.0032361285245705,0.0012258063364477,0.0073392732139187,-0.000107357273865,-0.0001234159990847,14,1,0
127432,2006,2006-05-03,2006-05-03,1,-1,1,1,1,31.9014,64.7449,Asia,2,700,0,4,0,0,4,4,4,4,-4.0,0,True,0.0015244172491496,0.0081255297522336,-0.003420852167002,0.0051702793444897,0.0119532640492418,0.00364586209534,0.0038277342970081,12,1,1
6969,1995,1995-09-22,1995-09-22,1,-1,1,1,1,3.889444,30.610556,Africa,0,625,0,0,0,7,7,7,7,7,-7.0,0,True,0.0013564769605584,0.0083461063881305,-0.0106994178906949,0.0007219956440267,0.0090355227956754,-0.0006344813165317,0.0006894164075449,7,1,2
134687,1997,1997-10-18,1997-10-19,1,-1,2,2,2,36.726131,68.865189,Asia,2,700,0,0,0,0,0,2,0,0,-0.0,1,True,-0.0020769070686346,0.0143203037533724,,-0.0036474682591666,0.0295337177239042,-0.001570561190532,0.0152134139705317,11,0,0
178333,1992,1992-05-21,1992-05-21,1,-1,2,1,1,33.603486,35.944572,Middle East,4,660,0,6,0,1,7,7,7,7,-7.0,0,True,0.0012204726355147,0.0096912756528483,-1.227446897820807e-06,5.122217989265313e-05,0.0095321189208153,-0.001169250455622,-0.0001591567320329,7,1,2
178131,1990,1990-01-23,1990-01-23,1,-1,1,1,1,32.219919,35.26362,Middle East,4,666,0,1,0,0,1,1,1,1,-1.0,0,True,-0.0039660968985723,0.0097647489561696,7.026869608774595e-05,-0.0030174141551725,0.0085518427545417,0.0009486827433998,-0.0012129062016278,6,0,0
303790,2013,2013-02-11,2013-02-11,1,1,4,1,1,36.516667,40.9,Middle East,4,652,16,0,0,0,16,16,16,16,16.0,0,True,0.000639356371161,0.0088347511944849,-0.0013572583569531,-0.0004160042625322,0.0089316391207848,-0.0010553606336933,9.688792629993642e-05,14,0,2
245872,2017,2017-06-28,2017-06-28,2,4,2,1,1,35.90987,39.03939,Middle East,4,652,0,0,5,0,5,5,2,5,1.25,0,True,0.0005425137630482,0.0059993105705441,-0.0010973587309522,-0.0006287370462087,0.007018081572224,-0.0011712508092569,0.0010187710016798,14,0,2
352270,2013,2013-03-27,2013-03-27,1,1,1,1,1,33.264873,36.099559,Middle East,4,652,0,1,0,0,1,1,1,1,1.0,0,True,-0.0008320515320448,0.0083542145802218,-0.0009971468279172,-0.0030620341140915,0.0106147393233378,-0.0022299825820467,0.002260524743116,14,0,0
13825,1990,1990-06-19,1990-06-19,2,-1,1,1,1,-29.84004,30.806831,Africa,0,560,1,0,0,0,1,1,1,1,-1.0,0,True,-0.0014194350424246,0.0072926595138152,0.0022011709779421,0.000143174025125,0.0075316695327041,0.0015626090675496,0.0002390100188888,6,1,0
64281,2013,2013-10-06,2013-10-06,1,1,1,1,1,6.393639,101.518472,Asia,2,800,1,0,0,0,1,1,1,1,1.0,0,True,-0.0012701666781123,0.0079447500976335,,0.0021463016153435,0.009379978943767,0.0034164682934558,0.0014352288461335,14,1,0
204549,2006,2006-01-29,2006-01-29,3,1,1,1,1,10.488011,-66.879193,Americas,1,101,0,0,0,0,0,1,0,0,0.0,0,False,0.0010643829739871,0.0126856022557729,,0.0001967429226657,0.0108041141903883,-0.0008676400513213,-0.0018814880653846,12,1,0
561987,2008,2008-08-24,2008-08-24,3,1,1,1,1,0.708595,-75.243561,Americas,1,100,0,0,1,0,1,1,1,1,1.0,0,True,-0.0033958028843764,0.0177198796934776,,0.0020239894939993,0.0133218740036945,0.0054197923783758,-0.004398005689783,13,1,0
423924,1994,1994-06-11,1994-06-11,1,2,2,1,1,44.143611,17.4,Europe,3,346,1,0,0,0,1,1,1,1,0.5,0,True,8.714883619720393e-05,0.0081618068241856,,-0.0033777116698935,0.0077693031065686,-0.0034648605060907,-0.000392503717617,7,0,0
364232,2015,2015-12-20,2015-12-20,1,1,2,1,1,36.13895,36.82499,Middle East,4,652,0,1,0,0,1,1,1,1,1.0,0,True,-0.0013005977149585,0.0129214604951394,,0.0030502319616712,0.0085989420330062,0.0043508296766298,-0.0043225184621332,14,1,0
122923,2009,2009-03-17,2009-03-17,1,-1,2,1,1,8.080556,124.223611,Asia,2,840,2,0,0,0,2,2,2,2,-2.0,0,True,0.0067720805882775,0.0244853307795095,0.0160431665144016,0.0098827968601943,0.0204937878639828,0.0031107162719168,-0.0039915429155267,13,1,1
279504,2019,2019-02-19,2019-02-21,1,1,1,1,2,-1.03537,41.500469,Africa,0,520,0,0,2,0,2,2,2,2,2.0,2,True,0.0028337962686463,0.0101769854676797,-0.0001705934715862,0.0045186582726347,0.0104149387446461,0.0016848620039883,0.0002379532769664,14,1,1
97125,1992,1992-03-21,1992-03-21,3,-1,1,1,1,30.675948,75.833705,Asia,2,750,0,0,13,0,13,13,13,13,-13.0,0,True,-7.752883703228606e-05,0.0076683088961361,,-0.0032833673342964,0.0073125027708289,-0.0032058384972642,-0.0003558061253072,7,0,2
5685,2007,2007-10-04,2007-10-04,1,-1,4,1,1,36.75,6.833333,Africa,0,615,0,7,0,0,7,7,7,7,-7.0,0,True,0.0052312548188244,0.0116452862318596,-0.0026502201843548,0.005015499626374,0.0111396361749157,-0.0002157551924503,-0.0005056500569438,13,1,2
457956,2003,2003-03-16,2003-03-16,1,1,3,1,1,2.78273,-73.13956,Americas,1,100,0,3,0,0,3,3,3,3,3.0,0,True,-0.0025239284742604,0.0193149238519177,,0.010163722746187,0.0182003657992508,0.0126876512204475,-0.0011145580526669,12,1,1
30537,2011,2011-09-23,2011-09-29,3,-1,4,1,3,-3.16667,28.25,Africa,0,490,0,0,0,2,2,2,2,2,-2.0,6,False,-0.0046257591322826,0.0199226306777437,-0.009105216033738,0.0022501267974489,0.0207387791216697,0.0068758859297315,0.0008161484439259,13,1,1
110284,2010,2010-08-26,2010-08-26,1,-1,1,1,1,33.92359,44.761127,Middle East,4,645,0,1,0,0,1,1,1,1,-1.0,0,True,-0.0019595686097338,0.009835327849566,0.0006207119812866,0.0053442777163147,0.0120974470019818,0.0073038463260485,0.0022621191524158,13,1,0
104062,2005,2005-09-17,2005-09-17,1,-1,3,1,1,28.41667,83.66667,Asia,2,790,2,0,0,0,2,2,2,2,-2.0,0,True,0.001826587633343,0.0070418371583639,,-0.002720461612425,0.0091569337558528,-0.004547049245768,0.0021150965974889,12,0,1
561650,1999,1999-01-09,1999-01-09,3,1,3,1,1,6.556389,-75.8275,Americas,1,100,0,0,3,0,3,3,3,3,3.0,0,True,0.003683539359458,0.0168111730229842,,-0.004811685178651,0.0173653874853915,-0.0084952245381091,0.0005542144624073,11,0,1
260693,2013,2013-04-30,2013-04-30,1,2,1,1,1,-0.956812,131.335089,Asia,2,850,0,0,0,3,3,3,3,3,1.5,0,False,0.0023031893468779,0.0109340961434264,0.0038669928272185,0.0044722733394139,0.0076658729246235,0.0021690839925359,-0.0032682232188028,14,1,1
39500,1991,1991-12-11,1991-12-11,1,-1,1,1,1,-1.333333,30.166667,Africa,0,517,0,0,0,0,0,25,0,0,-0.0,0,True,-0.0018199237167978,0.0081501639081783,-0.0073333074610041,0.0038517326239715,0.0092894422633935,0.0056716563407694,0.0011392783552151,7,1,0
167480,2010,2010-08-01,2010-08-01,1,-1,3,1,1,33.305843,68.446963,Asia,2,700,0,3,0,0,3,3,3,3,-3.0,0,True,0.0027588928913436,0.0099272594910418,,0.0033624874371495,0.0101604364198519,0.0006035945458059,0.00023317692881,13,1,1
263993,2014,2014-01-04,2014-01-04,1,2,1,1,1,32.99115,36.060232,Middle East,4,652,1,3,1,0,5,5,5,5,2.5,0,True,0.0018836998954059,0.0085700322510338,,-0.0011378360461181,0.0074986302632137,-0.0030215359415241,-0.00107140198782,14,0,2
107373,2012,2012-03-25,2012-03-25,1,-1,1,1,1,6.353964,101.498907,Asia,2,800,1,0,0,0,1,1,1,1,-1.0,0,True,-0.0001053365507683,0.0089996632786602,,-0.0016385113338609,0.0105793586957959,-0.0015331747830926,0.0015796954171357,14,0,0
398980,2016,2016-12-28,2016-12-28,1,1,2,1,1,33.536111,36.366667,Middle East,4,652,0,2,0,0,2,2,2,2,2.0,0,True,-0.0003949818358923,0.0056213710746223,0.000430536309945,0.0029020718999162,0.0061100727164755,0.0032970537358085,0.0004887016418531,14,1,1
274771,2018,2018-12-29,2018-12-29,1,1,1,1,1,37.1963,68.9722,Asia,2,700,1,0,0,0,1,1,1,1,1.0,0,True,-0.0031456480094994,0.0134789640015615,,0.002545360336946,0.0145917295092742,0.0056910083464455,0.0011127655077126,14,1,0
520541,2005,2005-05-08,2005-05-08,3,1,1,1,1,11.22531,-72.8194,Americas,1,100,0,0,4,0,4,4,4,4,4.0,0,True,0.0013848177160119,0.0073358783261631,,-0.003918447168818,0.0088797366827038,-0.0053032648848299,0.0015438583565407,12,0,1
332306,2013,2013-08-11,2013-08-11,2,1,6,1,1,35.0,38.0,Middle East,4,652,11,2,0,0,13,13,13,13,13.0,0,True,-6.376394586139161e-06,0.0097307354214278,,0.0010583690353405,0.0107827240479261,0.0010647454299266,0.0010519886264982,14,1,2
76529,1999,1999-09-07,1999-09-07,1,-1,4,1,1,9.16667,80.41667,Asia,2,780,0,3,0,0,3,3,3,3,-3.0,0,True,-0.0003065073340428,0.0140716170182376,-0.0018967106572865,0.0035921217269256,0.0153332796620859,0.0038986290609684,0.0012616626438482,11,1,1
191869,2000,2000-07-16,2000-07-16,1,-1,2,1,1,43.263623,46.252382,Europe,3,365,0,0,0,50,50,50,50,50,-50.0,0,True,0.003570424115474,0.0121451889951481,,-0.0024869716008845,0.0121320482265495,-0.0060573957163586,-1.3140768598559824e-05,12,0,2
424284,1994,1994-04-05,1994-04-05,1,2,2,1,1,44.542778,18.669444,Europe,3,346,1,0,0,0,1,1,1,1,0.5,0,True,-0.0036779071901818,0.0132890082091031,0.0153923113473739,0.0032659286856225,0.0087438009236951,0.0069438358758043,-0.004545207285408,7,1,0
246114,2017,2017-08-31,2017-08-31,2,2,1,1,1,36.25238,36.80091,Middle East,4,652,9,0,0,0,9,9,8,9,4.5,0,True,0.0004800400340591,0.0060403761956991,0.0035012296634102,-0.0004910253132103,0.0050057052338184,-0.0009710653472694,-0.0010346709618806,14,0,2
362583,2007,2007-03-16,2007-03-16,2,1,3,1,1,24.70309,-107.35265,Americas,1,70,0,0,0,1,1,1,1,1,1.0,0,True,0.0002543389984152,0.0141820584247658,-0.0029214679726782,0.0074799247460667,0.0067607995440232,0.0072255857476515,-0.0074212588807426,12,1,0
248993,2017,2017-01-12,2017-01-12,1,1,1,1,1,34.368367,41.162221,Middle East,4,645,0,0,4,0,4,4,4,4,4.0,0,True,0.0018840525545969,0.0060229492839167,-0.0032938432557221,-0.0006388502942003,0.0067114066181188,-0.0025229028487973,0.000688457334202,14,0,1
251784,2016,2016-09-13,2016-09-14,3,1,2,1,2,6.137611,22.864256,Africa,0,482,0,0,1,0,1,1,1,1,1.0,1,False,-0.0004821107155522,0.0092202130804676,-0.0043924864931274,0.0018341995476667,0.0070885876292236,0.002316310263219,-0.0021316254512439,14,1,0
308050,2012,2012-09-11,2012-09-11,1,2,1,1,1,35.86447,36.80591,Middle East,4,652,0,0,1,0,1,1,1,1,0.5,0,True,0.0010287558988552,0.0107398750762706,0.0006820500791483,0.0031781557796729,0.0104248150879786,0.0021493998808177,-0.0003150599882919,14,1,0
156207,2014,2014-12-06,2014-12-08,1,2,3,1,2,11.16762,10.65399,Africa,0,475,0,10,0,0,10,10,10,10,5.0,2,True,0.0033939133306037,0.0102920454789171,,-0.00585432923331,0.0155313861925724,-0.0092482425639137,0.0052393407136552,14,0,2
237618,2017,2017-04-06,2017-04-06,1,1,2,1,1,11.389726,13.823372,Africa,0,475,4,0,0,0,4,4,4,4,4.0,0,True,0.0007966139459881,0.0055968544913844,-0.0006896406476587,-0.0010199093321074,0.004454015474062,-0.0018165232780956,-0.0011428390173224,14,0,1
